,index,name,rate
2131,215,PNW_Cook from Seattle area,3.0
2132,215,Starrysheep from Ft Lauderdale,5.0
2133,215,ericamrosen,5.0
2134,216,Oma from Spring Hill,5.0
2135,216,lsaeth,2.0
2136,216,sadieu,5.0
2137,217,csidell from Hoosier,5.0
2138,217,smallkitchenbigpans from Los Angeles,5.0
2139,217,dragonslave88 from Spanaway,5.0
2140,217,wmcdowell1 from Jacksonville,5.0
2141,217,RWeaver59 from Boston,4.0
2142,217,julianne_sombat,5.0
2143,218,pkwp from Winter Park,5.0
2144,218,suzwil from Alaska,2.0
2145,218,karenfar from Huntington BEach,4.0
2146,218,craigjepson from Austin,5.0
2147,218,craigjepson from Austin,5.0
2148,218,cindysphinx,4.0
2149,218,kellyputter from Beamsville,1.0
2150,218,juliammee,1.0
2151,218,exerguy from Chicago,5.0
2152,218,wallselm from texas,4.0
2153,218,cleveland from Cleveland,5.0
2154,218,4packers from New England,1.0
2155,219,rachel3886 from Baltimore,3.0
2156,219,rbrandsix from US,4.0
2157,219,madamelachef from France,5.0
2158,219,catstory59 from Boston MA,4.0
2159,219,truilo from Ormond Beach,4.0
2160,219,souricette from Montréal,5.0
2161,219,cleo_fee828 from Munich,5.0
2162,220,car3yc0x from Stockton,4.0
2163,220,desertmaven from British Columbia,4.0
2164,220,lkkcm from New Orleans,2.0
2165,220,ilyssa2 from NY,5.0
2166,220,sheryldunn68 from RI,4.0
2167,220,ssivyer from Bothell,4.0
2168,220,dirtyhippy from Canton OH,4.0
2169,220,marlowlu from Austin,4.0
2170,220,acwhitney from Union City,4.0
2171,220,lizhomans1 from San Francisco,4.0
2172,220,judekazmaier from DallasDallas,4.0
2173,220,coffeemate from New Berlin,5.0
2174,220,Shannyn0505 from CT,5.0
2175,220,Shannyn0505 from Connecticut,5.0
2176,220,Shannyn0505 from Connecticut,5.0
2177,220,lysa from san juan capistrano,5.0
2178,220,massonmp from Ottawa,5.0
2179,220,carolcamacho from El Paso,4.0
2180,220,carolynst from Jersey City,5.0
2181,220,emyancy,5.0
2182,220,callifer from Washington,4.0
2183,221,thebards from CA,5.0
2184,221,miloka from Hawaii,5.0
2185,221,misscaste from NYC,5.0
2186,221,oddwun from Merced,5.0
2187,221,rjohnston3627541,5.0
2188,221,jimbo_c from San San Francisco Francisco,4.0
2189,221,lauren_colandreo from New York,5.0
2190,221,jgbeck,5.0
2191,221,mags425 from Colorado,5.0
2192,221,Dappled,5.0
2193,221,karola from Reston,5.0
2194,221,railim from BC,5.0
2195,221,sandlady from Cape and Island,5.0
2196,221,dcremers from San francisco,2.0
2197,221,kathiet,5.0
2198,221,jackalucy,2.0
2199,222,skhercules from Denver,5.0
2200,222,kerricolbert from Santa Cruz,5.0
2201,222,giselavaitaitis from Denver,5.0
2202,222,iwwinegal from California,5.0
2203,222,insatiablebonvivant from Chicago,2.0
2204,222,gumboboy from Rochester NY,5.0
2205,222,mdeang2003 from Philadelphia,5.0
2206,222,twirlygirly from Warwick,5.0
2207,222,amandag21 from Chicago,5.0
2208,222,cvdhmd from Chapel Hill,5.0
2209,222,GeorgeBray_1986 from New York,5.0
2210,222,mcash4,5.0
2211,222,lhhh from Dallas,5.0
2212,222,kit67 from Berea,4.0
2213,222,ioana from Romania,4.0
2214,222,debnev from Redding,4.0
2215,222,T_Leader from Riverdale,5.0
2216,222,bjulia from Silver Spring,4.0
2217,222,1phoodphan from New York,3.0
2218,222,pollie from Jacksonville,3.0
2219,222,rforsberg from Poland,5.0
2220,223,erato476 from Antigua,5.0
2221,223,ffran from VT,3.0
2222,224,gailod1 from Fairfax,1.0
2223,224,pocketbomb from brooklyn,3.0
2224,224,kuchyn from Prague,5.0
2225,224,LHurley from London,1.0
2226,224,A Cook from Minneapolis,5.0
2227,224,shesamosergirl from Charleston,5.0
2228,224,A Cook from wethersfield,2.0
2229,224,topstewer from Tilburg,4.0
2230,224,skinnyboy from Chester,3.0
2231,224,WarauOkami,2.0
2232,224,A Cook from Dallas,4.0
2233,224,A Cook from Burlington,5.0
2234,224,RachelFeldman from Bend,4.0
2235,224,marilynnergord from Carmel,5.0
2236,225,rossrenjilian7219 from Chicago,4.0
2237,225,gretchencita from El Cerrito,3.0
2238,225,bwsteele from San Francisco,5.0
2239,225,amelia32034,3.0
2240,225,coverby from Peekskill,5.0
2241,225,bwsteele from San Francisco,5.0
2242,225,staceydebonville7673 from NH,5.0
2243,225,jellis14 from Arlington,5.0
2244,225,maryellenkleger from Philadelphia,5.0
2245,225,WIGDOWT from Asheville,5.0
2246,225,pattywb from New York City,5.0
2247,225,sin1357 from buffalo,3.0
2248,225,brezovar from Wisconsin,5.0
2249,225,kaplan45 from Phoenix,5.0
2250,225,desquestions,2.0
2251,225,laurakolk from CT,5.0
2252,225,cflynn327 from Scotland,5.0
2253,225,cricketkris from Boston,5.0
2254,225,climbnbike from San Jose,5.0
2255,225,boshna from Detroit,5.0
2256,225,ktrautner,4.0
2257,226,ronalynne from Vancouver BC,5.0
2258,226,mwhiteaz from Tucson,3.0
2259,226,andie1024 from San Rafael,5.0
2260,226,annchamberlin from San Diego,5.0
2261,227,kpalmer747 from Sweden,3.0
2262,227,ellenrls from Baltimore,3.0
2263,227,flavourful from Montreal,3.0
2264,227,meganschrenk from Seattle,5.0
2265,227,scamppride from San Diego,5.0
2266,227,scamppride from San Diego,5.0
2267,227,stardesign from Stockholm,4.0
2268,227,scamppride from San Diego,4.0
2269,228,madjean from Ottawa,4.0
2270,228,vscardenas from Chicago,5.0
2271,229,happyck from Los Angeles,5.0
2272,229,ula_ashore from Texas,5.0
2273,229,gmag from CA,5.0
2274,229,carld from Fairfax,3.0
2275,230,pdlb from Los Angeles,4.0
2276,230,emmehawkins5829 from DC,5.0
2277,230,kidmd13 from Santa Rosa,3.0
2278,231,spiceisnice from Minneapolis,4.0
2279,231,Meglet from Cleveland Ohio,1.0
2280,231,ssehy from Effingham IL,1.0
2281,231,WineWErika1,5.0
2282,231,A Cook from Mike,4.0
2283,231,Robertas5 from Wisconsin,5.0
2284,231,ednamode from Kensington,5.0
2285,231,ruthinky from Louisville,5.0
2286,231,nastysuprise from Mpls,2.0
2287,231,fraukaiser from New York,3.0
2288,231,agreekgrl from Gilroy,5.0
2289,231,neciedodge from Mequon,1.0
2290,231,opera_cook from New York,3.0
2291,232,chauriege7236 from Fremont,5.0
2292,232,bwudcock from Ann Arbor Michigan,5.0
2293,232,chauriege7236 from Fremont,5.0
2294,232,julias_child2 from Ontario,5.0
2295,232,sand6 from Vancouver Canada,5.0
2296,232,doloresabbott from Connecticut,5.0
2297,233,andy_andersen from Hamilton,3.0
2298,233,lnhalverson from Seattle,5.0
2299,233,abcooks4u from Boston,5.0
2300,233,wimzcal from Arlington,5.0
2301,233,cincisusan,5.0
2302,233,cincisusan from Cincinnati,5.0
2303,233,davidsylwester,5.0
2304,233,fmnobil,5.0
2305,233,Dimock14 from Oreogn,5.0
2306,233,scott_dau from Stamford,5.0
2307,233,mkhughes11 from San Francisco,4.0
2308,233,IndigoVelvet1 from Phoenix,5.0
2309,233,tinaindenver from Denver,1.0
2310,233,guytonkristi,5.0
2311,233,ddeboer05 from Modesto,5.0
2312,233,mainers,4.0
2313,233,mrsimonalvin from Cleveland,5.0
2314,233,Tobya from Mokena,1.0
2315,233,graceleah from Oakland,5.0
2316,233,bkon1 from NY,5.0
2317,233,A Cook,5.0
2318,234,Francus from Charlotte,4.0
2319,234,szatlanta from Atlanta,5.0
2320,234,yaro from Boca Raton,5.0
2321,234,hezzy8 from Lancaster,5.0
2322,234,jobiewan from Portland,5.0
2323,234,Epicentrum from California,4.0
2324,234,schmem11 from New York,5.0
2325,235,ffran from vt,4.0
2326,236,tiareb from Santa Barbara,5.0
2327,236,slug from Tokyo,5.0
2328,236,jamcnish from Toronto,5.0
2329,236,garlicbutter from Mechanicsville,1.0
2330,236,RTPDC from Washington,5.0
2331,236,ldhitch from Loveland,5.0
2332,236,KTCooks4 from Chicago,5.0
2333,236,abanka from Durham,1.0
2334,236,katya917 from Lake Forest,5.0
2335,236,Dominique03 from Houston,5.0
2336,236,katya917 from Lake Forest,3.0
2337,236,nolee from CT,5.0
2338,236,catwoman7,5.0
2339,236,Iancookery,5.0
2340,236,forinowahl from Chagrin Falls,5.0
2341,236,foodie8,5.0
2342,236,foodie8 from Potomac,5.0
2343,236,leslieogden from Ventura,4.0
2344,236,A Cook from Brooklyn,1.0
2345,236,countrycooker from Glen Rock,5.0
2346,236,juliunruly,5.0
2347,237,xmatch from Charleston,5.0
2348,237,susanp130659 from Ellensburg,5.0
2349,237,mattx33 from Boise ID,5.0
2350,237,highjumper from Dallas,5.0
2351,237,cmata1 from Los Angeles,5.0
2352,237,IamEricaFisher from Long Island,5.0
2353,237,EarlLittlefield from South of Boston,5.0
2354,237,lchan087,5.0
2355,237,lination1 from Jackson,5.0
2356,237,scoutandlilah from Boston,5.0
2357,237,ksakuma from Oakland,4.0
2358,237,terrilnell from Brevard NC,5.0
2359,237,jmc11 from La Jolla,5.0
2360,237,kathwalker from Brooklyn,5.0
2361,237,stephkwok from Brooklyn,5.0
2362,237,jbristow from Not big city anymore,5.0
2363,237,carolvach from Boston,5.0
2364,237,gward,5.0
2365,237,annanacho from Chicago,5.0
2366,237,alexanderk from Rescue,5.0
2367,237,marcyw1a,5.0
2368,238,4artssake from SC,5.0
2369,238,davecropley,5.0
2370,238,taratagh from Washington DC,5.0
2371,238,adarab from San Mateo,5.0
2372,238,renee_ozer from Colorado Springs,5.0
2373,238,glloyd from Bucks County,5.0
2374,238,Tcut16 from Denver,5.0
2375,238,blwyxx4163 from Durango,5.0
2376,238,kaymac27 from Alexandria,4.0
2377,238,renofoodie from Nevada,5.0
2378,238,janetroche from Philadelphia,5.0
2379,238,karanchimnani from Dubai,5.0
2380,238,braholli3 from Massillon,5.0
2381,238,HiAsh from Arlington,5.0
2382,238,Sarah Nicole from Garner,2.0
2383,238,missylrn from NH,5.0
2384,238,ilona1 from holon,4.0
2385,238,kunjan from Portland,5.0
2386,238,lisadelgado from San Francisco,5.0
2387,238,scottusmaximus,5.0
2388,238,spunkdisord from Waterloo,5.0
2389,239,sarahlampson9775 from Oregon,3.0
2390,239,cjnorris from Philadelphia PA,5.0
2391,239,cindigilmore from dallas tx,5.0
2392,239,awarriner from Oakland CA,5.0
2393,239,Julia Fox from Solana Beach,5.0
2394,239,helena4998 from Gig Harbor,5.0
2395,239,moorloughmary from Edmonton,4.0
2396,239,carokel from Chicago,5.0
2397,240,lisakat from Austin,5.0
2398,240,bkarren from Canada,5.0
2399,241,alfalfarvh3604 from 49th State,5.0
2400,241,disenberg from SSoCalo,4.0
2401,241,ffran from VTVverVV,5.0
2402,241,labrecque5 from NH,3.0
2403,241,Nutellaluvr from Calgary AB,3.0
2404,241,neologique,5.0
2405,241,adriannemyers,5.0
2406,241,momnado from Coronado,4.0
2407,241,smcrn from Newberg,5.0
2408,241,lap91108 from San Marino,5.0
2409,241,linder023 from Hoboken,4.0
2410,241,chef_koala from san diego,1.0
2411,241,ktsawrey from westford,5.0
2412,241,wyliel from Portland,5.0
2413,241,eaoppert from Chicago,5.0
2414,241,cbprenderga from Montreal,5.0
2415,241,anita1ee,5.0
2416,241,amdleo from Ellington,1.0
2417,241,RENSERC from Dallas,1.0
2418,241,erininroses,5.0
2419,241,sweet from Amherst,1.0
2421,243,laurieandMarls,5.0
2422,243,msneller from Wisconsin,5.0
2423,243,sueski99 from Detroit MI,5.0
2424,243,kklabracke from Oconomowoc,5.0
2425,244,dlnordel from Gardena,5.0
2426,244,sarahmlee from San Francisco area,5.0
2427,244,gillyflower from St Girons,5.0
2428,244,ladylawton from Normal,5.0
2429,244,vnzjunk from UP Michigan,4.0
2430,244,vnzjunk from UP Michigan,4.0
2431,244,plhamill from Loveland,5.0
2432,244,sarahmlee,4.0
2433,244,cajonat from Edmonton,5.0
2434,244,jenniferfromtoronto,5.0
2435,244,qliner from Sooke,5.0
2436,244,jmrupp from San Jose,3.0
2437,244,vnzjunk,4.0
2438,244,chalkledge from North Hero,4.0
2439,244,marlyned from Kelowna,5.0
2440,244,sjp from Northport,4.0
2441,244,azyooper1 from Sun Lakes,5.0
2442,244,bhjuli from Orange County,5.0
2443,244,vnzjunk from UP Michigan,4.0
2444,244,imizrahi1 from Leiden,5.0
2445,244,sbnelson from Kansas City,2.0
2446,245,cmannn11 from Atlanta,5.0
2447,245,keukacook from Dundee,5.0
2448,245,jsgoboys from Dallas,4.0
2449,245,jrzych from Nj,4.0
2450,246,chauriege7236 from SF Bay Area,5.0
2451,246,chiirioz1 from NYC,5.0
2452,246,jenncc from los angeles,5.0
2453,246,janejetson from Sydney,5.0
2454,246,sitagaki,5.0
2455,246,caileen from Malibu,5.0
2456,247,chauriege7236 from Fremont,5.0
2457,247,kaettie from Colorado,5.0
2458,248,dstephenson5 from Washington,4.0
2459,248,savilac from NY,2.0
2460,248,allisivycurious,1.0
2461,248,dherron from Grand Rapids,5.0
2462,248,A Cook from Chandler,3.0
2463,248,kakekoko from ny,5.0
2464,248,A Cook from Portland,3.0
2465,248,A Cook from katonah ny,5.0
2466,248,annalillia from Brevard NC,4.0
2467,248,A Cook from Tennessee,5.0
2468,248,A Cook from Hoboken,2.0
2469,248,A Cook from St Paul,2.0
2470,248,AET from Pittsburgh,5.0
2471,248,deecooks from NYC,5.0
2473,250,corneliasguest8715 from Bethel,4.0
2474,250,nastysuprise from Mpls,5.0
2475,250,dreah323 from Memphis,5.0
2476,250,kelcraft from Boston,4.0
2477,251,annebodywisd from My Motorhome in AZ and Ca mostly,5.0
2478,251,macaw from Tryon,4.0
2480,253,kncookspnw from Seattle,5.0
2481,253,hcguy258073 from Laporte,5.0
2482,253,baumtm253125 from Columbus,5.0
2483,253,parisbois from NJ,5.0
2484,253,annellewilliams from Martinsville,5.0
2485,253,dropdeadcookie from East Coast,5.0
2486,253,Denise52 from A place that has better food available for cooking and eating,2.0
2487,253,yazbeansaysmeow from Alexandria,5.0
2488,253,haneye from Seattle,5.0
2489,254,charlottebell from Austin TX,4.0
2490,254,justajusttg,5.0
2491,254,robineverett from San Francisco,5.0
2492,254,maryfflocco from Sparks Glencoe,5.0
2493,254,jansan1 from Orange County,5.0
2494,254,leighshelton from Portland,2.0
2495,254,CKaty from DC,4.0
2496,254,dixie246 from Boston,5.0
2497,254,foodexplorer from Anchorage,5.0
2498,254,bmer from Toronto,5.0
2499,254,andreayung23 from Northern California,4.0
2500,254,wmshenk from Oregon,5.0
2501,254,urbanefarmboy from Seattle,5.0
2502,255,xmatch from Charleston,5.0
2503,255,pmccallum from San Diego,4.0
2504,256,jeri_l from Brooklyn,5.0
2505,257,kpfromchicago from Wilmette,5.0
2506,257,andreaeigel from New York,5.0
2507,257,samanteria from Oregon,3.0
2508,257,kalbfleischmelissa1480 from St Louis,5.0
2509,257,pastagirl624 from Cincinnati,5.0
2510,257,sminkoff,5.0
2511,257,tinamae from Boston,5.0
2512,257,kalbfleischmelissa1480 from Saint Louis,5.0
2513,257,l_ashleymicha from Nashville,5.0
2514,257,amandag21 from Chicago,5.0
2515,257,vlonkart528 from Margate,4.0
2516,257,Kate OLeary from Detroit,4.0
2517,257,malikoparadise from Maui,5.0
2518,257,lisa_in_seattle,5.0
2519,257,we2 from Brimfield,5.0
2520,257,m_t_ste from Canada,3.0
2521,257,bgjone from St Johns NL Canada,5.0
2522,257,jkoss1 from Crystal lake,5.0
2523,257,meggie37 from Houston,5.0
2524,257,MollydMule from Dallas,5.0
2525,257,loriltx from Houston,5.0
2526,258,madcat19 from London,5.0
2527,258,butterf7 from phoenix,4.0
2528,258,kristy_brown from MN,5.0
2529,258,Barbara Suiter,2.0
2530,259,daisy55 from Buffalo,5.0
2531,259,debmatz55 from Raleigh,5.0
2532,259,lmanderson from Maryland,5.0
2533,259,paula3636 from Bay Area,5.0
2534,259,suzv from Montreal,5.0
2535,259,alane01,5.0
2536,259,Bobbiega from North Carolina,5.0
2537,259,bqcarruthers,3.0
2538,259,nellac,5.0
2539,259,cookfancy from Portland,5.0
2540,259,jessicadkaplan5310,5.0
2541,259,pixxer15525 from Berkeley,5.0
2542,259,sveeam,5.0
2543,259,hollisevon from Vero Beach,5.0
2544,259,glifeizgo from Georgia,5.0
2545,259,kmcdill from Mission Hills,5.0
2546,259,GEORGEAJACOB  from Cincinnati,5.0
2547,259,westing from Los Angeles,5.0
2548,259,VaninUSA from Phoenix,5.0
2549,259,debor8 from denver,5.0
2550,259,shari721r from Santa Cruz,5.0
2551,260,emmers9,5.0
2552,260,sminkoff,3.0
2553,260,mellon641 from Philadelphia,2.0
2554,260,jdpurich2971 from Baltimore,5.0
2555,261,alisonharrod1410 from Canada,5.0
2556,261,parisbois from NJ,5.0
2557,261,sarahgravespaints5244 from Portland,5.0
2558,261,rlud from Regina,5.0
2559,261,angiejerome8092 from Minneapolis,5.0
2562,264,chefrobinchicago from chicago,4.0
2563,264,poneill from Tarrytown,4.0
2564,264,chapstick from Boulder,5.0
2565,264,kathiwojo from Monterey,3.0
2566,264,epi2020 from marblehead ma,4.0
2567,264,zeqiri99 from Dallas,4.0
2568,264,vivzilla from Au,3.0
2569,264,EugeniaBostwick from Southeast Michigan,1.0
2570,264,joleec from Ivoryton,4.0
2571,264,mccon002 from Hillsborough,5.0
2572,264,JHMaurer from Tallahassee,5.0
2573,264,duntel from Saratoga CA,5.0
2574,264,NHNonni from NH Seacoast,5.0
2575,264,maryhunt from Boston,1.0
2576,264,dharrisxx6 from St Gilgen,5.0
2577,264,Branford from Branford,2.0
2578,264,A Cook from Wayland,1.0
2579,264,A Cook from san diego,5.0
2580,264,Jill47,5.0
2581,264,cactuscook1,4.0
2582,264,CasaDeViolet from Newtown,5.0
2583,265,alinaccohen9054 from Brooklyn,5.0
2584,265,lisakelly,5.0
2585,265,jnfailey from Harbor Springs,5.0
2586,265,ksadamson from Coeur dAlene,5.0
2587,265,liseh from Vermont,2.0
2588,265,julia28 from Miami,5.0
2589,265,jerirecipes from North Myrtle Beach,5.0
2590,265,keech from Calgary,5.0
2591,265,mstgeorge001 from New York,5.0
2592,265,jodyinla from Pacific Palisades,5.0
2593,265,speech_chic from Broken Arrow,5.0
2594,265,daveawinter from Calgary,5.0
2595,265,john_muldo from Livermore,4.0
2596,266,yoshihaga22 from Laguna Beach,5.0
2597,266,neologique,5.0
2598,266,rhonda2too from Walnut Creek,5.0
2599,266,gereonk from Sweden,5.0
2600,266,stoopiddogbit from Augusta,5.0
2601,267,laura_b_mv from Mountain View,5.0
2602,267,ennaycats from Brooklyn,4.0
2603,267,patriciabnom from Oregon,5.0
2604,267,sylkken from Ontario,5.0
2605,267,eguettler from Minneapolis,5.0
2606,267,hido2o9554 from Volo,5.0
2607,267,mmcniff from Roseville,5.0
2608,267,csaundersiam from Portland,5.0
2609,267,OIinnkeeper from Spring City,5.0
2610,267,jdolata from Carmel,4.0
2611,267,lcrabb419 from Arlington,4.0
2612,267,bas614 from Boston,4.0
2613,267,noraanneg,5.0
2614,267,sitagaki,4.0
2615,267,sitagaki,4.0
2616,267,kikiw00d from Los Angeles,5.0
2617,267,jansan1 from Orange County,5.0
2618,268,sue99 from Canada,5.0
2619,268,zivameira from Massachusetts,5.0
2620,268,alorenstei from Somerville,4.0
2621,268,lyndabd from NJ,5.0
2622,268,lyndabd from NJ,5.0
2623,269,aapfelzweig9407 from Belmont,5.0
2624,269,lmurph,5.0
2625,270,cinzedym from Arlington,4.0
2626,270,hartmankj from New York,5.0
2627,270,swienke from New York,4.0
2628,270,CookInAthens,5.0
2629,270,blwyxx4163 from Durango,5.0
2630,270,chubby_ from San Juan,5.0
2631,270,anne_vsa,4.0
2632,270,hganshorn from Calgary,5.0
2633,270,shelliecole,5.0
2634,270,kamh from Boston,5.0
2635,270,janeting from UNew yourkNewNew York,5.0
2636,270,oceanneblake from Lebanon,5.0
2637,270,richard_frizell from Gabriola,5.0
2638,270,dr_dulcet from La Mesa,5.0
2639,270,lari1970 from Bay Area,4.0
2640,270,mariettabrillnyc4167 from Brooklyn,3.0
2641,271,pumpkinsee from Hong Kong,5.0
2642,271,laah1 from Surf CHutHuntinSurf City,4.0
2643,271,pullapint,5.0
2644,271,edho1,3.0
2645,271,barton6,3.0
2646,272,jansan1 from Orange County,4.0
2647,272,enmeyer from LaPorte,5.0
2648,272,AstoriaRose from Milledgeville,5.0
2650,274,johnhenryroberts4244 from Chicago,5.0
2651,274,pjsokal from Dallas,5.0
2652,274,manhattantart from Manhattan Beach,5.0
2653,274,kizgrate from los angeles,5.0
2654,274,RyokoMcQ from Bedford,5.0
2655,274,caarin from montclair,5.0
2656,274,dropdeadcookie from Beautiful Saugerties,5.0
2657,274,impius from Delray Beach,5.0
2658,274,paulmart from Hartford,5.0
2659,274,kathiwojo from Monterey,5.0
2660,274,davidsol1 from Medford,5.0
2661,275,kpalmer747 from Sweden,4.0
2662,275,alpal2021 from Chicago,5.0
2663,275,vnat from Chicago,5.0
2664,275,Becky_E from Detroit,4.0
2665,275,nativeamerican from Modesto,4.0
2666,275,mleholmes from Portland,2.0
2667,275,worldbeat from Oakland,1.0
2668,275,travelswithmeg from Orlando,5.0
2669,275,A Cook from Garden City,3.0
2670,275,Tinaindenver from Denver,4.0
2671,275,kathiwojo from Monterey CA,1.0
2672,275,scampz from Boston,4.0
2673,275,sdostal from Southern WA,3.0
2674,275,Spenddthrift from Newport,2.0
2675,275,A Cook from Montreal,3.0
2676,276,barnaut045625 from El Dorado County,5.0
2677,276,massfamilytravelers from Boston,5.0
2678,276,christymaxfield from Minneapolis,4.0
2679,276,yolocat from Gulf Breeze,5.0
2680,276,tpetrovna from Brooklyn,5.0
2681,276,indianman69 from india,5.0
2682,276,indianman69 from  a tin shack in india,2.0
2683,276,brownieluv from Portland,5.0
2684,276,KarenmNaughton from Westwood,5.0
2685,276,snovalija from Montreal,5.0
2686,276,jordanpreston from Iowa,5.0
2687,276,daringkelley from Sacramento,1.0
2688,276,demarcate from Brooklyn,5.0
2689,276,tarab2,4.0
2690,276,Lisabakesalot from Jackson TN,1.0
2691,276,A Cook from Nevada,5.0
2692,276,meerastvargo from Portland,5.0
2693,276,srfrijole from Salem,5.0
2694,276,katpages1 from Thornton,5.0
2695,276,clinehm from Lusaka,5.0
2696,276,binx77 from Duxbury,5.0
2697,277,margaretbooneli2303 from Cleveland,4.0
2698,277,smoot60 from Nashville,2.0
2699,277,FromPHX from Phoenix,3.0
2700,277,becca_bee from Dallas,5.0
2701,277,greyonblue from Mount Airy,5.0
2702,277,stephanier6556 from Fresno,5.0
2703,277,detu from Lancaster,5.0
2704,277,clweis from Wasilla,5.0
2705,277,flowerz from Lafayette,5.0
2706,278,rachw from Chicago,3.0
2707,278,crleonar from Brooklyn,5.0
2708,279,swedishmermaid from miami,4.0
2709,279,Bbqqueen from Reno,5.0
2710,279,Deb S from Beaverton,3.0
2711,279,pseawolfe from Mendocino,5.0
2712,279,libby6,3.0
2713,279,oliveoil62 from Olympia,4.0
2714,279,aschef1 from Orinda CA,5.0
2715,279,blabs from Summit Hill,5.0
2716,279,francesepbryan from Gulf Breeze,1.0
2717,279,cards4us,5.0
2718,279,xsnow from Riverside,5.0
2719,279,dimplydots from chicago,5.0
2720,279,surlymonkey from Bedford,5.0
2721,279,mettek,5.0
2722,279,ljbami,5.0
2723,279,A Cook from Berkeley,5.0
2724,279,RatticusFinch from Bradenton,5.0
2725,279,mountain_cook from Vail,5.0
2726,279,A Cook from San Diego,5.0
2727,279,A Cook from White Lake Mi,2.0
2728,279,wdboss from Ellicott City,4.0
2729,280,bltsa from Bremerton,4.0
2730,280,jrnalls from Richton Park,2.0
2731,280,jrnalls from Richton Park,4.0
2732,280,rachelainak1225 from Orlando,5.0
2733,280,five_eighths_inch,5.0
2734,280,amyhenriott,4.0
2735,280,ffran from vverervVTVT,3.0
2736,281,nordic_j,5.0
2737,281,organicsoygod from Connecticut,5.0
2738,281,cookforguests from Austria,4.0
2739,281,lilypetals,5.0
2740,281,CarlinMA from Boston,5.0
2741,281,marilynburrows from Laguna Niguel,4.0
2742,281,pamelalambert from East Coast,5.0
2743,281,msmelda from Beijing,5.0
2744,281,Hase from Colorado cook,4.0
2745,281,lilybous32,5.0
2746,281,dianesings10 from Sunnyvale,5.0
2747,281,dianesings10 from Sunnyvale,5.0
2748,281,BlueMona from Montreal,5.0
2749,281,MyrtleMinzee from New York,5.0
2750,281,A Cook from Winnetka,4.0
2751,281,A Cook from California,5.0
2752,281,satwood78 from Andover,1.0
2753,281,Tapler from Chicago,1.0
2754,281,churchka from Saint Paul,5.0
2755,281,ERCantor,5.0
2756,281,juniorina from San fran,1.0
2757,282,ula_ashore,5.0
2758,282,slg8329432 from Texas,5.0
2759,282,jhooberman from Brooklyn,5.0
2760,283,mllnmchine from NYC,5.0
2761,283,cristinad from Montreal,4.0
2762,283,rtate12875336,3.0
2763,283,fdannaker from Charlotte,3.0
2764,283,sheniqua from Corpus Christi,5.0
2765,284,Akk45 from Pittsburgh,5.0
2766,284,teesapeesa from Northern New Jersey,5.0
2767,284,kristinapatterson6113gmailcom from GA,5.0
2768,284,boydwhitt from chicago,3.0
2769,284,Cassie78 from Ketchikan,5.0
2770,284,mewatson1,5.0
2771,284,jfaucett6525 from Detroit,3.0
2772,284,wafflechip from Toledo,5.0
2773,284,parkersuzannem from Durango,5.0
2774,284,acfager from Carbondale,5.0
2775,284,jenniferhadley from Calgary,5.0
2776,284,lynnkw from Germantown MD,5.0
2777,284,babycake from Toronto,5.0
2778,284,ouisiek from NJ,4.0
2779,284,monicaandjakob from Toronto,5.0
2780,284,nonni1 from Philadelphia,2.0
2781,284,lauchlen from Toronto,4.0
2782,284,aliciarosely from westbury,5.0
2783,284,michael17 from Chicago,5.0
2784,284,ekadfw from Corinth,5.0
2785,284,sueduckor from Southern California,5.0
2786,285,maurini from Galveston,5.0
2787,285,joyqcabrera347 from San Diego,5.0
2788,285,debranni from Harlem,4.0
2789,285,peterh1 from Tidewater Virginia,5.0
2790,285,bobb27 from Boston,4.0
2791,285,cwestra1 from Minneapolis,4.0
2792,286,marywayland,3.0
2793,286,blwyxx4163 from Durango,5.0
2794,286,lhmelk7036 from New England,5.0
2795,286,TerryMA from Cambridge,5.0
2796,286,chalupa65 from Salt Lake City,5.0
2797,286,brgoldberg from Oakland,5.0
2798,286,rudywhite910gmailcom from St Louis,2.0
2799,286,bitteroot from billings mt,5.0
2801,288,yazbeansaysmeow from Washington,2.0
2802,289,toberry from Bozeman,5.0
2803,289,unpetitoeuf from Boston,5.0
2804,289,rstarner3877 from Columbia,5.0
2805,289,lashesvan from SpencerSpeSpencertown,5.0
2806,289,lpotash from Bloomingdale,5.0
2807,289,ingy2094 from Chicago,5.0
2808,289,marlysws from Phoenix,5.0
2809,289,persad5 from Creston BC,5.0
2810,289,cjtab from Cincinnati,5.0
2811,289,rparadis2 from Northampton,5.0
2812,289,yswhitakerj from Wyoming,4.0
2813,289,pinkcloud from Onalaska,5.0
2814,289,SC in TO from Toronto,5.0
2815,289,tdotcook from Toronto Area,5.0
2816,289,arietta from Oahu,5.0
2817,289,arietta from Oahu,5.0
2818,289,tpalzki from San Diego,5.0
2819,289,jbrules from Ridgewood,5.0
2820,289,eileenbot from Williamstown,5.0
2821,289,senowicki from Boston,5.0
2822,289,nicolebimber from Northern California,5.0
2823,290,jordan80 from West Orange,3.0
2824,291,loriltx from Houston,3.0
2825,291,sdangelo1 from San Francisco,5.0
2826,291,meklas from Tallahassee,5.0
2827,291,malinsky from Calgary,5.0
2828,291,charface from Portland,5.0
2829,291,krf from Bellevue,5.0
2830,291,mdmichelle from Excelsior,4.0
2831,291,ladyamn from NYCNYC,2.0
